_REC_TIME,gen_LATI,gen_LONG,Penggunaan,Pengenal,Status_T_1,Affilias_1,Potensi__1,HKM,Status_P_1,Posisi_B_1,KECAMATAN,DESA
05/22/2025 10:35:18.746 GMT+07:00,"-7,77263144528","112,27992374400",Lainnya,kesejahteraan NU,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:38:48.643 GMT+07:00,"-7,78815931690","112,28513460600",Lainnya,kesejahteraan masjid baitul huda,SHM,BH NU,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:43:27.450 GMT+07:00,"-7,78393657991","112,28316184100",Musholla,musholla pak sakur,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:45:27.469 GMT+07:00,"-7,78314929630","112,28281784800",Musholla,mushola pak yasin,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:46:39.531 GMT+07:00,"-7,78259952545","112,28219021100",Musholla,mushola baitul huda,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:47:28.265 GMT+07:00,"-7,78231218306","112,28202961400",Pendidikan,paud baitul huda,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:48:55.801 GMT+07:00,"-7,78114121809","112,28132419300",Musholla,musholla baitut taqwa,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:49:34.201 GMT+07:00,"-7,78030576230","112,28070594400",Musholla,mushola pak muhtadi,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:50:56.066 GMT+07:00,"-7,77847838217","112,27887064200",Musholla,mushola al hikmah,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:54:09.525 GMT+07:00,"-7,77814984544","112,27706585100",Pendidikan,paud aisiyah,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:56:00.596 GMT+07:00,"-7,77786881090","112,27726735200",Lainnya,panti asuhan muhammadiyah,C Desa/Petok,BH Muhammadiyah,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:57:43.704 GMT+07:00,"-7,77670082268","112,27819774300",Musholla,mushola baitul khusna,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 10:58:59.507 GMT+07:00,"-7,77599624163","112,27697901400",Musholla,mushola baiturrahman,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:00:09.653 GMT+07:00,"-7,77525345828","112,27784805000",Musholla,mushola darul hikam,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,BPN,Kecamatan Kepung,Damarwulan
05/22/2025 11:01:06.768 GMT+07:00,"-7,77514416637","112,27787319600",Pendidikan,tk Kusuma mulia,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,BPN,Kecamatan Kepung,Damarwulan
05/22/2025 11:02:32.568 GMT+07:00,"-7,77453525430","112,27625817100",Musholla,mushola al ikhlas,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 11:03:44.921 GMT+07:00,"-7,77264008237","112,27616027000",Musholla,mushola darussalam,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:05:15.625 GMT+07:00,"-7,77390973175","112,27739375100",Musholla,musholla sabillilah,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:06:46.046 GMT+07:00,"-7,77343967590","112,27687574900",Pendidikan,panti asuhan muhammadiyah,C Desa/Petok,BH Muhammadiyah,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:08:19.691 GMT+07:00,"-7,77291713292","112,27730389700",Musholla,musholla Babussalam,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:08:20.600 GMT+07:00,"-7,77305466174","112,27735653500",Pendidikan,jamiyatul asdiqo,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:53:14.226 GMT+07:00,"-7,77089538591","112,27707523900",Musholla,mushola sabilillah 1,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:54:48.220 GMT+07:00,"-7,77001306915","112,27590579500",Musholla,mushola pak tohir,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 11:56:24.606 GMT+07:00,"-7,76878186669","112,27569296700",Lainnya,yayasan islamiyah bulurejo,Perlu Konfirmasi,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:02:09.572 GMT+07:00,"-7,76841187211","112,27709636100",Musholla,mushola al hikmah,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:02:56.922 GMT+07:00,"-7,76862514364","112,27676075000",Pendidikan,yayasan kyai abdul sukur,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:04:09.608 GMT+07:00,"-7,76781723588","112,27604996400",Musholla,mushola pak alimin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:05:07.846 GMT+07:00,"-7,76717575756","112,27636780600",Musholla,mushola al ittihad,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:05:58.426 GMT+07:00,"-7,76770362272","112,27544177300",Pendidikan,pondok darunnajah,SHM,Perorangan/Desa,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:08:19.449 GMT+07:00,"-7,76671466435","112,27567445500",Musholla,mushola ismail,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:09:37.021 GMT+07:00,"-7,76706048425","112,27546222500",Musholla,mushola pak zainudin,SHM,Perorangan/Desa,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:10:49.094 GMT+07:00,"-7,76740862980","112,27531436800",Musholla,mushola kyai romadhon,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:12:16.337 GMT+07:00,"-7,76570909190","112,27473601700",Musholla,mushola al firdaus,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:13:26.099 GMT+07:00,"-7,76466930025","112,27420460400",Musholla,mushola baitul abidin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:16:22.610 GMT+07:00,"-7,76995393782","112,27322425700",Musholla,mushola nurul iman,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:17:21.583 GMT+07:00,"-7,77076217473","112,27435279600",Musholla,musholla al ikhlas,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:18:11.002 GMT+07:00,"-7,77098507890","112,27521412100",Musholla,mushola sabilillah 2,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:19:54.243 GMT+07:00,"-7,77186540007","112,27393135400",Musholla,mushola hikmatul amin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:20:46.744 GMT+07:00,"-7,77240920572","112,27406915300",Masjid,mushola al ikhlas,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:21:20.630 GMT+07:00,"-7,77259789338","112,27460291200",Musholla,mushola baitul amin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:23:30.654 GMT+07:00,"-7,76669174243","112,27261841300",Pertanian,kesejahteraan Nu,SHW,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:25:51.672 GMT+07:00,"-7,77267163958","112,26930923800",Musholla,musholla pak rukin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:27:39.148 GMT+07:00,"-7,77109902300","112,26907085600",Musholla,musholla al ikhlas,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:28:47.137 GMT+07:00,"-7,77265901670","112,26844959000",Masjid,masjid darussalam,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:29:33.833 GMT+07:00,"-7,77466979288","112,27030400200",Musholla,musholla pak darori,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:32:10.704 GMT+07:00,"-7,77563514764","112,26981818700",Pertanian,kesejahteraan masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:33:47.933 GMT+07:00,"-7,77586402870","112,26788330800",Pertanian,kesejahteraan masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:36:28.568 GMT+07:00,"-7,77932148220","112,27180670900",Pertanian,kesejahteraan masjid baitul huda,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:41:37.200 GMT+07:00,"-7,77271482593","112,26712524900",Musholla,musholla baitul mutakim,SHM,BH LDII,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:42:42.890 GMT+07:00,"-7,77239924033","112,26651772900",Musholla,musholla darul husna,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:44:04.436 GMT+07:00,"-7,77406121265","112,26670816500",Musholla,musholla pak mustafidhin,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:45:19.646 GMT+07:00,"-7,77482492773","112,26525809600",Musholla,musholla shirotol mistaqin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:47:46.839 GMT+07:00,"-7,77649453170","112,26546630300",Pertanian,kesejahteraan masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:48:54.236 GMT+07:00,"-7,77797145772","112,26529296500",Pertanian,kesejahteraan masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:49:54.391 GMT+07:00,"-7,77907865086","112,26501267400",Pertanian,kesejahteraan masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:50:51.742 GMT+07:00,"-7,77792993422","112,26758826500",Pertanian,kesejahteraan masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 12:55:57.891 GMT+07:00,"-7,77240488718","112,26574491700",Musholla,musholla noto ati,SHW,BH NU,Wakaf Seluruhnya,HKM biaya,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:57:08.683 GMT+07:00,"-7,77208564674","112,26487219300",Musholla,mushola nurul huda,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:57:59.524 GMT+07:00,"-7,77139667072","112,26639065900",Musholla,mushola al ikhlas,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 12:59:20.186 GMT+07:00,"-7,77051169826","112,26613316700",Musholla,mushola sisoblumbang,SHM,Perorangan/Desa,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 13:01:26.757 GMT+07:00,"-7,76989081981","112,26395789500",Masjid,masjid abu bakar,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Damarwulan
05/22/2025 13:03:20.268 GMT+07:00,"-7,76907427676","112,26358406200",Pertanian,kesejahteraan masjid abu bakar,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 13:05:09.982 GMT+07:00,"-7,76821820041","112,26498786400",Musholla,mushola miftahul janah,SHW,BH NU,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 13:06:46.752 GMT+07:00,"-7,76748005306","112,26391967400",Musholla,mushola pak sutejo,SHW,BH NU,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 13:08:11.034 GMT+07:00,"-7,76566690201","112,26576201600",Musholla,mushola baitul makmur,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 13:09:02.520 GMT+07:00,"-7,76584629067","112,26585891100",Pendidikan,TPQ darul falah,SHM,BH NU,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Damarwulan
05/22/2025 14:18:02.831 GMT+07:00,"-7,73063315520","112,30169322300",Masjid,masjid  attaqwa,SHW,Perorangan/Desa,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Jlumbang
05/22/2025 14:24:38.255 GMT+07:00,"-7,73144478975","112,30423796900",Musholla,mushola al amin,SHM,BH NU,Wakaf Sebagian,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Jlumbang
05/22/2025 14:27:04.223 GMT+07:00,"-7,73031487973","112,30263870200",Musholla,yayasan al hasbiyah,SHM,Yayasan,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Jlumbang
05/22/2025 14:30:02.799 GMT+07:00,"-7,72977600326","112,30121444900",Musholla,mushola alhasbiyah,SHM,Perorangan/Desa,Wakaf Seluruhnya,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Jlumbang
05/22/2025 14:32:49.370 GMT+07:00,"-7,72998198578","112,29935903100",Musholla,musholla darussalam,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,Desa,Kecamatan Kandangan,Jlumbang
22-05-2025 11:03:35.274 +0700,"-7,75341467515","112,31710474000",Masjid,Masjid Barokallah,Perlu Konfirmasi,BH NU,"Tidak ada, tidak bersedia",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:08:05.555 +0700,"-7,75382022532","112,30964828300",Musholla,Mushola Bani Umar,SHW,,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:11:52.567 +0700,"-7,75381282660","112,30674344200",Masjid,Masjid Al Barokah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:14:18.000 +0700,"-7,75637762563","112,30577344000",Musholla,Mushola Al Muttaqin,SHW,BH NU,"Tidak ada, SHAT sesuai",,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:17:45.767 +0700,"-7,75332768822","112,30581383100",Musholla,Ar Rohman,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:23:33.907 +0700,"-7,75338913170","112,30314474100",Pura,Pura Giri Nata,C Desa/Petok,Diluar Agama Islam,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:24:45.449 +0700,"-7,75338789603","112,30278344500",Gereja Kristen,Gereja Kristen Banaran,SHM,Diluar Agama Islam,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:25:32.032 +0700,"-7,75322967291","112,30261124900",Musholla,Mushola Al Hidayah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:32:57.145 +0700,"-7,75419903326","112,29956854900",Masjid,Masjid Al Hikmah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:35:12.394 +0700,"-7,75367040636","112,29821774400",Musholla,Mushola Miftakhul Jannah,SHW,BH NU,Ganti Nadzir,HKM dokumen,Belum,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:39:40.910 +0700,"-7,75355742903","112,29685218600",Musholla,Mushola Kalimosodo,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:40:35.683 +0700,"-7,75353733908","112,29691670000",Pendidikan,TPQ Kalimosodo,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:45:31.901 +0700,"-7,75575762402","112,29794390500",Pendidikan,TK As Sunah,SHW,Yayasan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:44:10.326 +0700,"-7,75542542434","112,29790772200",Pendidikan,MI As Sunnah,SHW,Yayasan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:46:47.161 +0700,"-7,75604232959","112,29800072800",Pertanian,Kesejahteraan Yayasan As Sunah,SHW,Yayasan,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:48:24.689 +0700,"-7,75678230706","112,29764940300",Musholla,Baitul Ghufron,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:52:18.193 +0700,"-7,75493672285","112,29651881200",Masjid,Masjid At Taqwa,C Desa/Petok,Perorangan/Desa,"Tidak ada, tidak bersedia",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 11:56:32.017 +0700,"-7,75226205725","112,28615846800",Musholla,Mushola Waqof Al Fatah,C Desa/Petok,BH NU,"Tidak ada, tidak bersedia",,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 12:00:43.684 +0700,"-7,74760409695","112,28625462900",Masjid,Tanbihul Ghofilin,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kandangan,Banaran
22-05-2025 12:02:34.328 +0700,"-7,74662141764","112,28706223600",Musholla,Darus Salam,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Belum,Desa,Kecamatan Kandangan,Banaran
22-05-2025 12:05:40.343 +0700,"-7,74726594107","112,28497509900",Musholla,Mushola Al Hidayah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 12:08:25.485 +0700,"-7,74548924313","112,28582437600",Musholla,Baitus Salam,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
22-05-2025 12:09:34.695 +0700,"-7,74564864257","112,28613065100",Pendidikan,TPQ,SHW,BH NU,Ganti Nadzir,Tidak ada,Belum,Desa,Kecamatan Kandangan,Banaran
22-05-2025 12:11:57.598 +0700,"-7,74460956138","112,28593451700",Musholla,Baitur Rohman,SHW,BH NU,Ganti Nadzir,Tidak ada,Belum,Desa,Kecamatan Kandangan,Banaran
22-05-2025 12:14:15.001 +0700,"-7,74380438756","112,28568133600",Musholla,Tanbihul Ghoffalah,SHW,BH NU,Ganti Nadzir,Tidak ada,Belum,Desa,Kecamatan Kandangan,Bukur
22-05-2025 12:17:36.340 +0700,"-7,74891807481","112,28703629500",Musholla,Mushola Al Huda (SDN II Banaran),SHP,Pemerintah,"Tidak ada, tidak bersedia",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kandangan,Banaran
05/22/2025 09:27:06.383 GMT+07:00,"-7,78477499987","112,24360500000",Musholla,Al Manan,SHM,BH NU,Wakaf Sebagian,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Krenceng
05/22/2025 09:31:06.479 GMT+07:00,"-7,78475874102","112,24392615300",Pendidikan,Darul Aitam,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:32:37.462 GMT+07:00,"-7,78465941810","112,24404417000",Pendidikan,Panti Asuhan Budi Mulia,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Krenceng
05/22/2025 09:34:50.942 GMT+07:00,"-7,78551313462","112,24226385400",Pendidikan,TPQ DAN MADIN futuhul Ulum,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,PIC Badan Keagamaan,Kecamatan Kepung,Krenceng
05/22/2025 09:36:18.895 GMT+07:00,"-7,78549220830","112,24286969800",Pertanian,al Musnani,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:36:52.711 GMT+07:00,"-7,78557160045","112,24375248000",Musholla,Al Fatah,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:37:58.197 GMT+07:00,"-7,78558389058","112,24566891800",Masjid,Musholla Baitussalam,SHM,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:39:38.978 GMT+07:00,"-7,78678274713","112,24726717900",Musholla,Al.Mustar,Perlu Konfirmasi,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:42:27.462 GMT+07:00,"-7,79024666675","112,25138833300",Musholla,Musholla Baitul Iman,SHW,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:43:30.453 GMT+07:00,"-7,79090181477","112,25350063300",Musholla,Al.Khasan,C Desa/Petok,BH NU,Perlu Konfirmasi,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:44:18.189 GMT+07:00,"-7,79149675227","112,25564841200",Musholla,Ar Rohmah,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,Tidak ada,Sudah,BPN,Kecamatan Kepung,Krenceng
05/22/2025 09:44:57.536 GMT+07:00,"-7,79044240779","112,25663278300",Musholla,Musholla NU,SHW,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:46:32.513 GMT+07:00,"-7,79163128456","112,25757926700",Musholla,At Taubah,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:46:35.272 GMT+07:00,"-7,79308224805","112,25716117800",Pertanian,KAS Masjid,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:46:51.897 GMT+07:00,"-7,79387848171","112,25589685100",Masjid,KAS MASJID MIFTAHUL HUDA,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:48:57.172 GMT+07:00,"-7,79278162537","112,25566349900",Masjid,Miftahul Huda,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM biaya,Sudah,BPN,Kecamatan Kepung,Krenceng
05/22/2025 09:52:57.762 GMT+07:00,"-7,79081013338","112,25107491000",Pendidikan,Pondok Baitul Iman,SHW,BH NU,"Tidak ada, SHAT sesuai",Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:54:23.408 GMT+07:00,"-7,79048260209","112,25115135300",Pendidikan,Pondok Baitul Iman,C Desa/Petok,BH NU,Daftar dari C Desa/Petok,HKM biaya,Belum,Tidak Ada,Kecamatan Kepung,Krenceng
05/22/2025 09:56:16.360 GMT+07:00,"-7,79099117230","112,25038491200",Musholla,Darul Mutaqqin,SHW,BH NU,Daftar dari C Desa/Petok,Tidak ada,Tidak ada,Tidak Ada,Kecamatan Kepung,Krenceng
